Local Time,UTC Time,Country Code,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,Wind Speed
2026-03-07 05:00:00,2026-03-06 22:00:00+00:00,VN,164,853.0,43.5,34.0,85.0,84.3,45.3,55,0.0,1015.4,95,19.5,6.2
2026-03-07 06:00:00,2026-03-06 23:00:00+00:00,VN,163,997.0,48.2,27.0,85.0,84.3,48.9,48,0.0,1016.3,96,19.1,3.9
2026-03-07 07:00:00,2026-03-07 00:00:00+00:00,VN,163,1067.0,42.6,41.0,75.7,75.0,44.1,79,0.0,1017.1,92,19.9,5.9
2026-03-07 08:00:00,2026-03-07 01:00:00+00:00,VN,162,998.0,37.9,56.0,71.7,71.0,41.0,100,0.0,1017.6,87,20.5,6.6
2026-03-07 09:00:00,2026-03-07 02:00:00+00:00,VN,161,855.0,31.1,77.0,59.0,58.2,36.7,59,0.0,1018.1,79,21.6,9.8
2026-03-07 10:00:00,2026-03-07 03:00:00+00:00,VN,160,725.0,25.0,96.0,47.3,46.0,32.4,87,0.0,1017.9,74,22.7,14.9
2026-03-07 11:00:00,2026-03-07 04:00:00+00:00,VN,160,629.0,20.0,111.0,44.2,42.8,28.5,99,0.0,1017.1,72,23.6,15.1
2026-03-07 12:00:00,2026-03-07 05:00:00+00:00,VN,159,546.0,15.6,124.0,45.4,44.0,24.7,80,0.0,1015.8,68,24.4,13.6
2026-03-07 13:00:00,2026-03-07 06:00:00+00:00,VN,158,498.0,12.4,134.0,46.7,45.2,21.8,100,0.0,1015.3,66,24.0,12.7
2026-03-07 14:00:00,2026-03-07 07:00:00+00:00,VN,158,502.0,10.5,140.0,44.5,43.1,19.9,100,0.0,1014.3,68,23.8,13.0
2026-03-07 15:00:00,2026-03-07 08:00:00+00:00,VN,157,541.0,9.8,142.0,42.8,41.4,18.9,100,0.0,1013.5,67,24.0,13.3
2026-03-07 16:00:00,2026-03-07 09:00:00+00:00,VN,156,590.0,11.1,139.0,41.9,40.6,19.0,100,0.0,1013.2,69,23.4,12.9
2026-03-07 17:00:00,2026-03-07 10:00:00+00:00,VN,156,653.0,15.7,128.0,41.1,39.9,20.7,14,0.0,1013.1,71,23.0,13.6
2026-03-07 18:00:00,2026-03-07 11:00:00+00:00,VN,155,727.0,22.2,113.0,40.9,39.8,23.5,8,0.0,1013.5,75,22.0,12.8
2026-03-07 19:00:00,2026-03-07 12:00:00+00:00,VN,154,771.0,28.4,95.0,53.3,51.6,26.4,20,0.0,1014.3,79,21.5,14.0
2026-03-07 20:00:00,2026-03-07 13:00:00+00:00,VN,153,762.0,29.4,89.0,52.5,50.6,27.7,9,0.0,1015.1,81,20.9,14.4
2026-03-07 21:00:00,2026-03-07 14:00:00+00:00,VN,153,724.0,30.8,81.0,53.1,51.2,29.5,12,0.0,1016.2,83,20.4,12.4
2026-03-07 22:00:00,2026-03-07 15:00:00+00:00,VN,152,690.0,32.2,73.0,55.6,53.6,30.8,2,0.0,1016.5,85,20.0,12.8
2026-03-07 23:00:00,2026-03-07 16:00:00+00:00,VN,152,676.0,33.4,66.0,59.1,56.9,31.3,16,0.0,1016.9,87,19.6,8.3
2026-03-08 00:00:00,2026-03-07 17:00:00+00:00,VN,152,667.0,34.6,59.0,61.7,59.5,31.3,100,0.0,1017.2,91,19.2,4.5
2026-03-08 01:00:00,2026-03-07 18:00:00+00:00,VN,151,650.0,35.3,54.0,63.8,61.2,31.4,100,0.0,1016.8,92,19.5,5.3
2026-03-08 02:00:00,2026-03-07 19:00:00+00:00,VN,151,607.0,35.1,51.0,65.4,62.9,31.6,100,0.0,1016.0,93,19.9,5.4
2026-03-08 03:00:00,2026-03-07 20:00:00+00:00,VN,151,557.0,34.5,48.0,70.3,67.3,31.9,100,0.1,1015.6,91,20.1,4.7
2026-03-08 04:00:00,2026-03-07 21:00:00+00:00,VN,150,541.0,34.7,46.0,69.4,66.6,32.7,100,0.4,1015.4,90,20.2,4.7
2026-03-08 05:00:00,2026-03-07 22:00:00+00:00,VN,150,598.0,37.2,41.0,67.3,64.5,34.5,100,0.4,1015.6,92,20.2,6.7
2026-03-08 06:00:00,2026-03-07 23:00:00+00:00,VN,148,690.0,40.5,36.0,65.9,63.3,36.8,100,0.2,1015.9,94,20.2,8.1
2026-03-08 07:00:00,2026-03-08 00:00:00+00:00,VN,146,737.0,35.2,45.0,61.0,58.4,32.8,100,0.1,1016.4,93,20.3,11.5
2026-03-08 08:00:00,2026-03-08 01:00:00+00:00,VN,145,696.0,33.6,51.0,58.8,56.5,32.8,100,0.0,1017.0,91,20.7,11.2
2026-03-08 09:00:00,2026-03-08 02:00:00+00:00,VN,143,611.0,31.2,61.0,53.1,51.0,32.8,100,0.0,1017.3,91,21.0,9.5
2026-03-08 10:00:00,2026-03-08 03:00:00+00:00,VN,142,539.0,28.2,72.0,48.5,46.2,32.4,100,0.2,1017.2,84,22.2,16.7
2026-03-08 11:00:00,2026-03-08 04:00:00+00:00,VN,142,497.0,23.8,86.0,46.0,43.5,31.0,100,0.4,1016.6,80,23.4,15.7
2026-03-08 12:00:00,2026-03-08 05:00:00+00:00,VN,142,466.0,18.8,103.0,43.7,41.1,29.2,100,0.0,1015.4,73,24.4,14.6
2026-03-08 13:00:00,2026-03-08 06:00:00+00:00,VN,142,451.0,15.5,113.0,43.5,41.0,28.2,100,0.0,1014.6,71,24.4,13.5
2026-03-08 14:00:00,2026-03-08 07:00:00+00:00,VN,142,453.0,14.7,115.0,42.4,39.9,28.9,100,0.0,1013.4,71,24.9,15.5
2026-03-08 15:00:00,2026-03-08 08:00:00+00:00,VN,141,470.0,15.5,111.0,40.0,37.8,30.4,100,0.0,1012.8,72,24.4,16.7
2026-03-08 16:00:00,2026-03-08 09:00:00+00:00,VN,141,495.0,17.6,104.0,37.1,35.2,31.5,100,0.0,1012.5,76,23.9,16.3
2026-03-08 17:00:00,2026-03-08 10:00:00+00:00,VN,140,535.0,21.9,93.0,36.7,34.9,31.9,96,0.0,1012.9,81,23.0,15.1
2026-03-08 18:00:00,2026-03-08 11:00:00+00:00,VN,140,583.0,27.6,80.0,37.3,35.7,31.8,78,0.0,1013.2,83,22.1,15.2
2026-03-08 19:00:00,2026-03-08 12:00:00+00:00,VN,139,607.0,32.4,66.0,41.1,39.5,30.7,100,0.0,1014.4,84,21.7,15.2
2026-03-08 20:00:00,2026-03-08 13:00:00+00:00,VN,138,590.0,32.1,65.0,41.0,39.3,30.1,100,0.0,1015.2,85,21.4,15.7
2026-03-08 21:00:00,2026-03-08 14:00:00+00:00,VN,137,550.0,31.8,64.0,40.9,39.2,29.2,100,0.0,1016.2,86,21.0,14.4
2026-03-08 22:00:00,2026-03-08 15:00:00+00:00,VN,136,511.0,31.9,61.0,41.3,39.7,28.6,100,0.0,1016.9,86,20.9,11.5
2026-03-08 23:00:00,2026-03-08 16:00:00+00:00,VN,134,478.0,32.8,57.0,42.6,41.0,28.4,100,0.0,1017.3,86,20.8,10.6
2026-03-09 00:00:00,2026-03-08 17:00:00+00:00,VN,133,446.0,34.1,51.0,43.8,41.9,28.5,100,0.0,1017.6,86,20.6,9.5
2026-03-09 01:00:00,2026-03-08 18:00:00+00:00,VN,131,424.0,35.0,47.0,45.3,43.4,28.7,100,0.0,1017.2,89,21.0,8.7
2026-03-09 02:00:00,2026-03-08 19:00:00+00:00,VN,129,398.0,34.7,45.0,47.1,45.2,28.8,100,0.0,1016.8,89,21.0,8.1
2026-03-09 03:00:00,2026-03-08 20:00:00+00:00,VN,127,381.0,33.9,44.0,49.8,47.3,29.1,100,0.0,1016.5,90,20.8,7.5
2026-03-09 04:00:00,2026-03-08 21:00:00+00:00,VN,125,422.0,34.2,43.0,52.3,48.8,30.2,100,0.0,1016.4,92,20.6,7.1
2026-03-09 05:00:00,2026-03-08 22:00:00+00:00,VN,123,591.0,37.3,38.0,53.3,49.6,33.2,82,0.0,1016.9,92,20.6,7.6
2026-03-09 06:00:00,2026-03-08 23:00:00+00:00,VN,122,818.0,41.5,33.0,55.2,51.2,37.0,100,0.0,1017.4,92,20.5,6.8
2026-03-09 07:00:00,2026-03-09 00:00:00+00:00,VN,120,936.0,32.1,49.0,43.9,41.0,28.9,100,0.0,1018.1,92,20.8,9.0
2026-03-09 08:00:00,2026-03-09 01:00:00+00:00,VN,119,825.0,29.4,56.0,38.5,35.6,28.4,100,0.1,1019.2,90,21.2,8.5
2026-03-09 09:00:00,2026-03-09 02:00:00+00:00,VN,116,605.0,25.7,65.0,34.7,31.9,27.6,99,0.1,1020.0,88,21.6,10.8
2026-03-09 10:00:00,2026-03-09 03:00:00+00:00,VN,114,475.0,22.3,70.0,30.6,28.2,26.6,81,0.0,1020.6,83,22.3,11.6
2026-03-09 11:00:00,2026-03-09 04:00:00+00:00,VN,112,549.0,19.7,68.0,24.2,22.2,25.2,100,0.0,1020.4,79,23.2,11.7
2026-03-09 12:00:00,2026-03-09 05:00:00+00:00,VN,110,713.0,17.5,62.0,24.4,23.1,23.5,100,0.7,1019.9,80,22.8,15.3
2026-03-09 13:00:00,2026-03-09 06:00:00+00:00,VN,108,825.0,15.7,60.0,19.8,19.4,21.7,100,2.6,1020.1,89,18.6,24.9
2026-03-09 14:00:00,2026-03-09 07:00:00+00:00,VN,106,808.0,13.6,66.0,11.6,11.5,19.3,100,0.5,1019.7,84,18.6,25.2
2026-03-09 15:00:00,2026-03-09 08:00:00+00:00,VN,103,739.0,11.8,76.0,9.0,8.9,16.9,100,0.4,1019.7,85,18.4,19.3
2026-03-09 16:00:00,2026-03-09 09:00:00+00:00,VN,100,707.0,12.3,80.0,10.0,10.0,16.3,100,0.1,1020.2,83,18.1,17.4
2026-03-09 17:00:00,2026-03-09 10:00:00+00:00,VN,98,772.0,17.3,73.0,13.3,13.2,19.5,100,0.2,1021.0,79,18.0,14.0
2026-03-09 18:00:00,2026-03-09 11:00:00+00:00,VN,96,875.0,24.5,60.0,18.0,18.0,24.5,100,0.2,1021.5,76,17.6,15.0
2026-03-09 19:00:00,2026-03-09 12:00:00+00:00,VN,94,924.0,21.5,64.0,20.0,19.9,22.8,100,0.1,1021.6,71,18.9,14.8
2026-03-09 20:00:00,2026-03-09 13:00:00+00:00,VN,93,866.0,19.3,66.0,18.5,18.4,21.0,100,0.0,1022.3,69,18.5,13.8
2026-03-09 21:00:00,2026-03-09 14:00:00+00:00,VN,91,755.0,16.3,69.0,18.0,17.8,18.6,100,0.0,1023.1,70,18.3,11.5
2026-03-09 22:00:00,2026-03-09 15:00:00+00:00,VN,89,664.0,14.3,71.0,18.6,18.4,16.9,100,0.0,1023.9,70,18.2,11.7
2026-03-09 23:00:00,2026-03-09 16:00:00+00:00,VN,87,619.0,14.1,70.0,18.9,18.6,16.4,100,0.0,1024.3,69,18.0,11.8
2026-03-10 00:00:00,2026-03-09 17:00:00+00:00,VN,85,594.0,14.8,68.0,18.6,18.3,16.6,100,0.0,1024.3,67,17.6,12.4
2026-03-10 01:00:00,2026-03-09 18:00:00+00:00,VN,83,579.0,15.7,65.0,18.6,18.4,17.1,100,0.0,1023.8,66,18.1,13.5
2026-03-10 02:00:00,2026-03-09 19:00:00+00:00,VN,81,568.0,16.4,62.0,19.2,19.0,17.8,100,0.0,1023.3,65,17.5,12.4
2026-03-10 03:00:00,2026-03-09 20:00:00+00:00,VN,78,567.0,17.3,59.0,20.1,20.0,18.7,100,0.0,1023.0,67,17.1,10.1
2026-03-10 04:00:00,2026-03-09 21:00:00+00:00,VN,76,582.0,18.5,57.0,20.0,19.8,20.2,55,0.0,1022.9,69,16.8,9.9
2026-03-10 05:00:00,2026-03-09 22:00:00+00:00,VN,73,629.0,20.9,54.0,19.8,19.7,23.1,54,0.0,1023.2,68,16.6,11.8
2026-03-10 06:00:00,2026-03-09 23:00:00+00:00,VN,71,693.0,23.7,51.0,20.5,20.4,26.5,53,0.0,1023.4,67,16.2,12.6
2026-03-10 07:00:00,2026-03-10 00:00:00+00:00,VN,68,730.0,15.6,67.0,5.8,5.6,17.6,87,0.0,1024.3,67,16.5,12.1
2026-03-10 08:00:00,2026-03-10 01:00:00+00:00,VN,65,715.0,13.3,73.0,5.3,5.0,16.6,0,0.0,1024.7,64,16.6,12.2
2026-03-10 09:00:00,2026-03-10 02:00:00+00:00,VN,62,674.0,10.2,82.0,5.2,4.9,15.3,2,0.0,1025.0,60,17.5,11.4
2026-03-10 10:00:00,2026-03-10 03:00:00+00:00,VN,60,639.0,7.6,93.0,5.4,5.4,14.4,0,0.0,1024.6,56,19.0,11.3
2026-03-10 11:00:00,2026-03-10 04:00:00+00:00,VN,58,622.0,6.0,107.0,6.8,6.7,14.1,0,0.0,1023.3,54,20.3,10.8
2026-03-10 12:00:00,2026-03-10 05:00:00+00:00,VN,56,611.0,5.0,124.0,8.3,8.3,14.1,0,0.0,1021.6,54,21.2,9.2
2026-03-10 13:00:00,2026-03-10 06:00:00+00:00,VN,55,610.0,4.5,138.0,10.0,9.9,14.5,0,0.0,1020.8,55,21.4,9.0
2026-03-10 14:00:00,2026-03-10 07:00:00+00:00,VN,54,572.0,3.2,150.0,11.7,11.6,14.5,0,0.0,1019.7,54,21.8,8.2
2026-03-10 15:00:00,2026-03-10 08:00:00+00:00,VN,54,543.0,2.4,160.0,13.0,12.9,14.9,3,0.0,1018.6,54,21.9,12.1
2026-03-10 16:00:00,2026-03-10 09:00:00+00:00,VN,64,662.0,6.4,159.0,14.4,14.3,17.7,11,0.0,1017.9,56,21.0,16.7
2026-03-10 17:00:00,2026-03-10 10:00:00+00:00,VN,82,1120.0,19.9,141.0,16.2,16.1,24.8,16,0.0,1017.4,62,20.9,7.1
2026-03-10 18:00:00,2026-03-10 11:00:00+00:00,VN,95,1727.0,38.1,113.0,32.7,32.6,34.3,1,0.0,1017.4,70,19.5,6.2
2026-03-10 19:00:00,2026-03-10 12:00:00+00:00,VN,99,2051.0,50.7,61.0,45.4,45.2,34.6,16,0.0,1018.8,70,19.4,7.3
2026-03-10 20:00:00,2026-03-10 13:00:00+00:00,VN,89,1816.0,51.0,57.0,53.4,53.2,37.8,78,0.0,1018.9,72,18.7,9.8
2026-03-10 21:00:00,2026-03-10 14:00:00+00:00,VN,75,1299.0,51.3,50.0,55.3,55.2,42.1,95,0.0,1019.4,75,18.4,11.3
2026-03-10 22:00:00,2026-03-10 15:00:00+00:00,VN,65,901.0,50.9,45.0,54.7,54.5,44.6,52,0.0,1020.1,82,17.5,12.2
2026-03-10 23:00:00,2026-03-10 16:00:00+00:00,VN,68,793.0,49.0,41.0,52.0,52.0,43.5,3,0.0,1020.1,87,16.7,9.9
2026-03-11 00:00:00,2026-03-10 17:00:00+00:00,VN,71,803.0,46.2,38.0,47.0,46.9,40.6,2,0.0,1019.8,90,16.1,7.1
2026-03-11 01:00:00,2026-03-10 18:00:00+00:00,VN,74,820.0,44.1,35.0,44.7,44.5,38.7,23,0.0,1019.8,93,16.0,4.1
2026-03-11 02:00:00,2026-03-10 19:00:00+00:00,VN,76,775.0,42.8,33.0,44.7,44.1,38.5,38,0.0,1019.4,95,15.8,1.8
2026-03-11 03:00:00,2026-03-10 20:00:00+00:00,VN,78,735.0,42.1,31.0,45.1,44.0,39.2,64,0.0,1019.1,96,15.8,1.5
2026-03-11 04:00:00,2026-03-10 21:00:00+00:00,VN,81,796.0,42.4,30.0,46.3,44.8,41.7,100,0.0,1018.7,94,16.1,2.3
2026-03-11 05:00:00,2026-03-10 22:00:00+00:00,VN,83,1074.0,45.5,26.0,48.7,46.7,48.3,100,0.0,1018.7,95,16.1,3.4
2026-03-11 06:00:00,2026-03-10 23:00:00+00:00,VN,85,1452.0,49.7,22.0,51.5,49.0,56.6,98,0.0,1018.9,95,16.0,2.7
2026-03-11 07:00:00,2026-03-11 00:00:00+00:00,VN,88,1670.0,47.0,23.0,59.8,57.3,52.1,100,0.0,1019.5,92,16.6,3.7
2026-03-11 08:00:00,2026-03-11 01:00:00+00:00,VN,92,1578.0,39.4,39.0,48.9,48.2,46.4,100,0.0,1020.1,85,17.5,4.1
2026-03-11 09:00:00,2026-03-11 02:00:00+00:00,VN,96,1326.0,28.9,61.0,40.2,39.5,38.5,100,0.0,1020.3,80,18.3,3.9
2026-03-11 10:00:00,2026-03-11 03:00:00+00:00,VN,99,1104.0,20.7,80.0,33.9,33.3,32.3,100,0.1,1020.1,76,19.1,3.3
2026-03-11 11:00:00,2026-03-11 04:00:00+00:00,VN,102,974.0,17.1,94.0,31.3,31.0,29.9,100,0.0,1019.3,72,20.2,4.0
2026-03-11 12:00:00,2026-03-11 05:00:00+00:00,VN,104,875.0,15.7,105.0,32.4,31.9,29.3,100,0.0,1017.9,70,20.9,3.8
2026-03-11 13:00:00,2026-03-11 06:00:00+00:00,VN,107,809.0,14.8,115.0,35.4,34.9,28.4,100,0.0,1017.2,66,20.8,2.3
2026-03-11 14:00:00,2026-03-11 07:00:00+00:00,VN,110,725.0,12.2,126.0,38.8,38.2,25.1,100,0.0,1015.9,65,21.4,1.9
2026-03-11 15:00:00,2026-03-11 08:00:00+00:00,VN,112,675.0,10.0,135.0,42.1,41.4,21.5,100,0.0,1015.1,63,21.8,1.8
2026-03-11 16:00:00,2026-03-11 09:00:00+00:00,VN,115,817.0,12.7,136.0,44.8,44.0,21.3,100,0.0,1014.7,63,21.8,2.6
2026-03-11 17:00:00,2026-03-11 10:00:00+00:00,VN,118,1338.0,24.5,123.0,49.2,48.4,27.4,100,0.0,1014.6,65,21.6,2.9
2026-03-11 18:00:00,2026-03-11 11:00:00+00:00,VN,122,2052.0,41.2,102.0,64.0,63.1,36.9,100,0.0,1014.8,78,20.7,1.8
2026-03-11 19:00:00,2026-03-11 12:00:00+00:00,VN,125,2560.0,54.8,74.0,84.1,83.6,45.8,98,0.0,1015.5,84,20.5,2.2
2026-03-11 20:00:00,2026-03-11 13:00:00+00:00,VN,129,2703.0,57.2,63.0,109.2,108.7,49.7,10,0.0,1016.2,83,20.1,6.6
2026-03-11 21:00:00,2026-03-11 14:00:00+00:00,VN,135,2640.0,60.3,49.0,107.1,106.6,55.0,73,0.0,1016.8,86,18.9,4.5
2026-03-11 22:00:00,2026-03-11 15:00:00+00:00,VN,140,2448.0,61.7,37.0,102.2,101.7,58.1,69,0.0,1017.5,86,18.9,1.1
2026-03-11 23:00:00,2026-03-11 16:00:00+00:00,VN,145,2075.0,59.8,31.0,101.5,101.0,56.8,48,0.0,1017.3,90,18.2,2.8
2026-03-12 00:00:00,2026-03-11 17:00:00+00:00,VN,150,1573.0,56.0,28.0,98.7,98.3,53.4,93,0.0,1017.2,92,18.0,8.3
2026-03-12 01:00:00,2026-03-11 18:00:00+00:00,VN,151,1178.0,52.4,26.0,95.7,95.2,50.3,100,0.0,1017.4,92,18.0,9.0
2026-03-12 02:00:00,2026-03-11 19:00:00+00:00,VN,152,964.0,49.3,25.0,93.8,93.4,48.4,100,0.0,1016.7,94,18.0,7.1
2026-03-12 03:00:00,2026-03-11 20:00:00+00:00,VN,153,857.0,46.3,24.0,94.1,93.6,47.0,100,0.0,1016.7,93,18.0,4.9
2026-03-12 04:00:00,2026-03-11 21:00:00+00:00,VN,154,875.0,43.9,24.0,90.1,89.6,46.3,100,0.0,1016.7,93,18.0,3.4
2026-03-12 05:00:00,2026-03-11 22:00:00+00:00,VN,155,1104.0,43.0,21.0,86.8,86.4,46.9,100,0.0,1017.2,94,18.1,0.3
2026-03-12 06:00:00,2026-03-11 23:00:00+00:00,VN,156,1459.0,42.8,19.0,85.4,85.0,48.3,100,0.0,1017.8,93,18.0,1.3
2026-03-12 07:00:00,2026-03-12 00:00:00+00:00,VN,157,1700.0,57.3,17.0,108.7,108.3,74.9,100,0.0,1018.7,94,18.1,3.3
2026-03-12 08:00:00,2026-03-12 01:00:00+00:00,VN,158,1734.0,53.0,26.0,104.8,104.3,75.9,100,0.0,1019.4,88,18.9,2.1
2026-03-12 09:00:00,2026-03-12 02:00:00+00:00,VN,159,1653.0,46.7,40.0,91.3,90.8,76.8,100,0.0,1020.0,81,20.2,2.1
2026-03-12 10:00:00,2026-03-12 03:00:00+00:00,VN,161,1501.0,39.5,58.0,77.8,77.3,74.3,100,0.1,1020.0,74,21.5,4.2
2026-03-12 11:00:00,2026-03-12 04:00:00+00:00,VN,162,1235.0,30.5,83.0,60.5,60.1,65.4,100,0.0,1019.2,69,22.2,6.4
2026-03-12 12:00:00,2026-03-12 05:00:00+00:00,VN,162,896.0,20.6,112.0,48.9,48.3,53.1,92,0.0,1017.8,63,23.5,7.3
2026-03-12 13:00:00,2026-03-12 06:00:00+00:00,VN,163,652.0,13.6,134.0,45.6,45.1,43.2,47,0.0,1017.0,58,23.6,7.8
2026-03-12 14:00:00,2026-03-12 07:00:00+00:00,VN,163,573.0,10.4,147.0,44.5,43.9,37.5,34,0.0,1015.9,54,24.2,5.9
2026-03-12 15:00:00,2026-03-12 08:00:00+00:00,VN,163,589.0,10.1,152.0,44.4,43.8,34.3,100,0.0,1015.1,50,24.5,6.9
2026-03-12 16:00:00,2026-03-12 09:00:00+00:00,VN,163,651.0,14.3,148.0,46.1,45.5,34.2,98,0.0,1014.6,53,24.1,5.3
2026-03-12 17:00:00,2026-03-12 10:00:00+00:00,VN,163,779.0,26.5,128.0,51.1,50.5,38.9,47,0.0,1014.2,58,23.9,4.6
2026-03-12 18:00:00,2026-03-12 11:00:00+00:00,VN,163,953.0,43.3,98.0,75.2,74.7,46.6,25,0.0,1014.4,67,21.7,6.7
2026-03-12 19:00:00,2026-03-12 12:00:00+00:00,VN,163,1073.0,72.2,47.0,112.0,110.8,51.9,36,0.0,1016.0,75,21.0,7.5
2026-03-12 20:00:00,2026-03-12 13:00:00+00:00,VN,164,1062.0,70.3,45.0,111.3,110.4,54.1,6,0.0,1016.8,81,20.0,10.8
2026-03-12 21:00:00,2026-03-12 14:00:00+00:00,VN,164,996.0,67.8,41.0,117.6,116.6,57.1,4,0.0,1017.2,80,19.5,10.8
2026-03-12 22:00:00,2026-03-12 15:00:00+00:00,VN,164,1003.0,66.1,37.0,120.1,119.7,59.0,4,0.0,1018.0,82,18.8,7.3
2026-03-12 23:00:00,2026-03-12 16:00:00+00:00,VN,164,1160.0,66.0,32.0,123.4,122.9,58.4,34,0.0,1018.5,85,18.2,5.0
2026-03-13 00:00:00,2026-03-12 17:00:00+00:00,VN,165,1389.0,66.7,26.0,119.0,118.3,56.9,42,0.0,1018.7,88,17.9,3.8
2026-03-13 01:00:00,2026-03-12 18:00:00+00:00,VN,165,1590.0,67.5,21.0,116.6,115.7,56.9,96,0.0,1018.6,90,18.2,3.2
2026-03-13 02:00:00,2026-03-12 19:00:00+00:00,VN,166,1728.0,68.5,18.0,118.7,117.8,59.8,98,0.1,1018.2,91,18.0,0.8
2026-03-13 03:00:00,2026-03-12 20:00:00+00:00,VN,166,1837.0,69.5,17.0,118.5,117.6,64.3,100,0.0,1017.9,91,18.2,2.5
2026-03-13 04:00:00,2026-03-12 21:00:00+00:00,VN,167,1914.0,69.9,16.0,122.5,121.5,69.4,52,0.0,1017.8,95,17.6,0.9
2026-03-13 05:00:00,2026-03-12 22:00:00+00:00,VN,168,1983.0,70.4,14.0,124.8,123.4,76.7,73,0.0,1018.4,97,17.1,3.3
2026-03-13 06:00:00,2026-03-12 23:00:00+00:00,VN,168,2020.0,70.1,12.0,129.5,128.5,84.5,48,0.0,1019.1,96,16.8,3.7
2026-03-13 07:00:00,2026-03-13 00:00:00+00:00,VN,169,1948.0,55.9,28.0,111.8,109.9,69.5,89,0.0,1019.7,91,18.0,5.2
2026-03-13 08:00:00,2026-03-13 01:00:00+00:00,VN,169,1689.0,47.3,47.0,98.3,96.2,65.4,30,0.0,1020.5,87,19.0,3.6
2026-03-13 09:00:00,2026-03-13 02:00:00+00:00,VN,169,1320.0,35.3,73.0,76.4,74.0,59.5,20,0.0,1021.1,75,20.8,5.0
2026-03-13 10:00:00,2026-03-13 03:00:00+00:00,VN,169,998.0,25.0,99.0,56.5,54.0,52.7,13,0.0,1021.1,67,22.5,4.1
2026-03-13 11:00:00,2026-03-13 04:00:00+00:00,VN,168,772.0,18.3,124.0,42.7,40.5,44.3,9,0.0,1020.2,57,23.8,3.5
2026-03-13 12:00:00,2026-03-13 05:00:00+00:00,VN,168,593.0,13.3,149.0,37.0,35.4,35.1,29,0.0,1018.8,51,24.8,10.7
2026-03-13 13:00:00,2026-03-13 06:00:00+00:00,VN,168,470.0,10.2,166.0,34.0,32.8,27.9,5,0.0,1018.2,47,24.8,13.4
2026-03-13 14:00:00,2026-03-13 07:00:00+00:00,VN,167,415.0,8.8,171.0,34.2,33.2,23.8,17,0.0,1016.9,45,24.8,13.6
2026-03-13 15:00:00,2026-03-13 08:00:00+00:00,VN,167,415.0,9.3,169.0,33.8,32.8,21.8,23,0.0,1016.1,46,24.2,14.4
2026-03-13 16:00:00,2026-03-13 09:00:00+00:00,VN,167,450.0,12.1,160.0,32.5,31.5,21.5,23,0.0,1016.1,50,24.0,10.1
2026-03-13 17:00:00,2026-03-13 10:00:00+00:00,VN,167,526.0,18.8,143.0,32.7,31.9,23.7,3,0.0,1015.9,56,23.0,10.8
2026-03-13 18:00:00,2026-03-13 11:00:00+00:00,VN,166,635.0,27.9,120.0,35.3,34.5,27.6,12,0.0,1016.4,68,21.1,10.3
2026-03-13 19:00:00,2026-03-13 12:00:00+00:00,VN,165,732.0,41.6,89.0,57.4,55.9,35.3,11,0.0,1017.7,75,20.4,8.9
2026-03-13 20:00:00,2026-03-13 13:00:00+00:00,VN,164,804.0,42.4,80.0,58.9,57.4,36.3,25,0.0,1018.4,81,19.5,5.4
2026-03-13 21:00:00,2026-03-13 14:00:00+00:00,VN,163,864.0,43.5,68.0,60.1,58.6,37.7,100,0.0,1019.3,83,19.3,6.1
2026-03-13 22:00:00,2026-03-13 15:00:00+00:00,VN,162,907.0,44.7,58.0,62.4,61.0,39.2,100,0.0,1019.2,82,19.5,7.7
2026-03-13 23:00:00,2026-03-13 16:00:00+00:00,VN,160,937.0,45.8,52.0,65.9,64.3,40.4,100,0.0,1019.1,81,19.5,6.5
2026-03-14 00:00:00,2026-03-13 17:00:00+00:00,VN,159,949.0,46.9,48.0,70.1,68.0,41.6,99,0.0,1019.2,84,19.3,4.0
2026-03-14 01:00:00,2026-03-13 18:00:00+00:00,VN,158,926.0,48.1,44.0,75.7,71.2,43.4,100,0.0,1018.9,85,19.4,3.8
2026-03-14 02:00:00,2026-03-13 19:00:00+00:00,VN,157,828.0,49.5,40.0,81.0,73.8,46.4,100,0.0,1018.2,86,19.3,3.9
2026-03-14 03:00:00,2026-03-13 20:00:00+00:00,VN,156,694.0,50.9,37.0,86.8,77.8,50.0,100,0.0,1018.0,88,19.0,2.5
2026-03-14 04:00:00,2026-03-13 21:00:00+00:00,VN,155,624.0,52.4,34.0,93.6,83.8,53.3,100,0.0,1017.9,89,19.0,4.0
2026-03-14 05:00:00,2026-03-13 22:00:00+00:00,VN,154,696.0,54.8,28.0,99.9,89.9,57.1,100,0.0,1018.1,90,18.9,3.3
2026-03-14 06:00:00,2026-03-13 23:00:00+00:00,VN,154,832.0,57.1,21.0,101.0,91.0,60.6,97,0.0,1019.1,92,18.9,2.4
2026-03-14 07:00:00,2026-03-14 00:00:00+00:00,VN,153,893.0,59.9,32.0,91.7,81.7,65.2,100,0.0,1019.7,85,19.2,3.0
2026-03-14 08:00:00,2026-03-14 01:00:00+00:00,VN,152,800.0,52.5,46.0,66.1,57.3,56.3,100,0.0,1020.5,85,19.9,3.7
2026-03-14 09:00:00,2026-03-14 02:00:00+00:00,VN,151,633.0,42.2,66.0,46.8,40.6,44.0,41,0.0,1020.9,79,20.8,8.1
